Method	State	Epigenome	Assemblies	LenElements1	LenElements2	OverlapCount	DebugCheck	ExpectedOverlap	Enrichment	EnrichPValue	DepletePValue
normalApproximate	11_BivFlnk	E077	haqer.hs1Tohg38.browser	6318	2367	11	1.000000	6.016339	1.828354	3.260942e-02	9.842449e-01
normalApproximate	11_BivFlnk	E078	haqer.hs1Tohg38.browser	6313	2367	15	1.000000	6.134877	2.445037	3.298084e-04	9.964797e-01
normalApproximate	11_BivFlnk	E079	haqer.hs1Tohg38.browser	2828	2367	7	1.000000	2.597897	2.694487	6.903772e-03	9.737177e-01
normalApproximate	11_BivFlnk	E080	haqer.hs1Tohg38.browser	11652	2367	32	1.000000	12.355516	2.589936	2.103071e-08	9.998840e-01
normalApproximate	11_BivFlnk	E081	haqer.hs1Tohg38.browser	4361	2367	15	1.000000	3.787821	3.960060	1.285992e-08	9.871324e-01
normalApproximate	11_BivFlnk	E082	haqer.hs1Tohg38.browser	6443	2367	18	1.000000	6.174400	2.915263	2.153838e-06	9.966236e-01
normalApproximate	11_BivFlnk	E083	haqer.hs1Tohg38.browser	1484	2367	5	1.000000	1.308486	3.821210	1.981161e-03	9.488651e-01
normalApproximate	11_BivFlnk	E084	haqer.hs1Tohg38.browser	6494	2367	22	1.000000	6.154269	3.574754	2.232537e-10	9.965866e-01
normalApproximate	11_BivFlnk	E085	haqer.hs1Tohg38.browser	7191	2367	16	1.000000	6.861931	2.331705	4.440696e-04	9.975885e-01
normalApproximate	11_BivFlnk	E086	haqer.hs1Tohg38.browser	2582	2367	16	1.000000	2.322778	6.888303	8.029307e-19	9.704654e-01
normalApproximate	11_BivFlnk	E087	haqer.hs1Tohg38.browser	122	2367	0	1.000000	0.112096	0.000000	1.162035e+00	1.126651e+00
normalApproximate	11_BivFlnk	E088	haqer.hs1Tohg38.browser	5247	2367	17	1.000000	4.672578	3.638249	1.636195e-08	9.921909e-01
normalApproximate	11_BivFlnk	E089	haqer.hs1Tohg38.browser	13769	2367	37	1.000000	14.142537	2.616221	1.086732e-09	9.999556e-01
normalApproximate	11_BivFlnk	E090	haqer.hs1Tohg38.browser	11499	2367	30	1.000000	12.008581	2.498214	1.882293e-07	9.998601e-01
normalApproximate	11_BivFlnk	E091	haqer.hs1Tohg38.browser	5778	2367	11	1.000000	5.597224	1.965260	1.825877e-02	9.894373e-01
normalApproximate	11_BivFlnk	E092	haqer.hs1Tohg38.browser	11293	2367	26	1.000000	11.227385	2.315766	9.013966e-06	9.997847e-01
normalApproximate	11_BivFlnk	E093	haqer.hs1Tohg38.browser	7567	2367	12	1.000000	7.497532	1.600527	7.039053e-02	9.655540e-01
normalApproximate	11_BivFlnk	E094	haqer.hs1Tohg38.browser	250	2367	4	1.000000	0.246297	16.240569	3.025242e-13	9.660083e-01
normalApproximate	11_BivFlnk	E095	haqer.hs1Tohg38.browser	2611	2367	13	1.000000	2.398319	5.420464	1.676441e-11	9.716899e-01
normalApproximate	11_BivFlnk	E096	haqer.hs1Tohg38.browser	1238	2367	7	1.000000	1.120867	6.245167	7.531417e-08	9.443164e-01
normalApproximate	11_BivFlnk	E097	haqer.hs1Tohg38.browser	947	2367	4	1.000000	0.888844	4.500226	1.854034e-03	9.391960e-01
normalApproximate	11_BivFlnk	E098	haqer.hs1Tohg38.browser	129	2367	0	1.000000	0.124011	0.000000	1.116130e+00	1.064791e+00
normalApproximate	11_BivFlnk	E099	haqer.hs1Tohg38.browser	2388	2367	10	1.000000	2.180185	4.586767	2.202947e-07	9.679927e-01
normalApproximate	11_BivFlnk	E100	haqer.hs1Tohg38.browser	3118	2367	9	1.000000	2.912509	3.090119	4.442840e-04	9.788006e-01
normalApproximate	11_BivFlnk	E101	haqer.hs1Tohg38.browser	4656	2367	8	1.000000	4.341649	1.842618	6.270830e-02	9.687700e-01
normalApproximate	11_BivFlnk	E102	haqer.hs1Tohg38.browser	3903	2367	10	1.000000	3.621774	2.761078	8.811618e-04	9.857328e-01
normalApproximate	11_BivFlnk	E103	haqer.hs1Tohg38.browser	2471	2367	5	1.000000	2.283787	2.189346	6.743462e-02	9.547782e-01
normalApproximate	11_BivFlnk	E104	haqer.hs1Tohg38.browser	182	2367	0	1.000000	0.163923	0.000000	1.024705e+00	9.078487e-01
normalApproximate	11_BivFlnk	E105	haqer.hs1Tohg38.browser	2428	2367	7	1.000000	2.395644	2.921970	3.465261e-03	9.712442e-01
normalApproximate	11_BivFlnk	E106	haqer.hs1Tohg38.browser	1571	2367	10	1.000000	1.389257	7.198094	8.523968e-13	9.509450e-01
normalApproximate	11_BivFlnk	E107	haqer.hs1Tohg38.browser	11765	2367	26	1.000000	11.476515	2.265496	1.544852e-05	9.998095e-01
normalApproximate	11_BivFlnk	E108	haqer.hs1Tohg38.browser	8083	2367	23	1.000000	7.813258	2.943714	6.028201e-08	9.986329e-01
normalApproximate	11_BivFlnk	E109	haqer.hs1Tohg38.browser	491	2367	2	1.000000	0.438782	4.558071	3.777342e-02	9.417559e-01
normalApproximate	11_BivFlnk	E110	haqer.hs1Tohg38.browser	3742	2367	8	1.000000	3.266271	2.449276	8.768921e-03	9.810398e-01
normalApproximate	11_BivFlnk	E111	haqer.hs1Tohg38.browser	8471	2367	27	1.000000	8.740470	3.089079	7.296394e-10	9.991770e-01
normalApproximate	11_BivFlnk	E112	haqer.hs1Tohg38.browser	5846	2367	12	1.000000	5.876016	2.042200	9.631144e-03	9.930938e-01
normalApproximate	11_BivFlnk	E113	haqer.hs1Tohg38.browser	1650	2367	7	1.000000	1.445245	4.843470	7.719674e-06	9.523112e-01
normalApproximate	11_BivFlnk	E114	haqer.hs1Tohg38.browser	2054	2367	2	1.000000	1.925332	1.038782	6.231162e-01	6.272610e-01
normalApproximate	11_BivFlnk	E115	haqer.hs1Tohg38.browser	2134	2367	4	1.000000	2.520438	1.587026	2.650007e-01	8.713501e-01
normalApproximate	11_BivFlnk	E116	haqer.hs1Tohg38.browser	2948	2367	4	1.000000	2.807792	1.424607	3.373252e-01	8.251396e-01
normalApproximate	11_BivFlnk	E117	haqer.hs1Tohg38.browser	388	2367	1	1.000000	0.363048	2.754454	3.952287e-01	9.309059e-01
normalApproximate	11_BivFlnk	E118	haqer.hs1Tohg38.browser	15762	2367	26	1.000000	15.709119	1.655090	6.434769e-03	9.969220e-01
normalApproximate	11_BivFlnk	E119	haqer.hs1Tohg38.browser	3393	2367	10	1.000000	3.437224	2.909324	4.616167e-04	9.842389e-01
normalApproximate	11_BivFlnk	E120	haqer.hs1Tohg38.browser	1233	2367	2	1.000000	1.124068	1.779251	3.560580e-01	8.558513e-01
normalApproximate	11_BivFlnk	E121	haqer.hs1Tohg38.browser	821	2367	3	1.000000	0.741446	4.046150	1.519521e-02	9.368022e-01
normalApproximate	11_BivFlnk	E122	haqer.hs1Tohg38.browser	3999	2367	11	1.000000	3.934647	2.795676	4.061915e-04	9.880981e-01
normalApproximate	11_BivFlnk	E123	haqer.hs1Tohg38.browser	1012	2367	5	1.000000	0.923759	5.412670	5.165269e-05	9.399010e-01
normalApproximate	11_BivFlnk	E124	haqer.hs1Tohg38.browser	9348	2367	19	1.000000	10.891219	1.744525	1.014631e-02	9.954233e-01
normalApproximate	11_BivFlnk	E125	haqer.hs1Tohg38.browser	4003	2367	7	1.000000	3.751407	1.865966	7.540033e-02	9.618234e-01
normalApproximate	11_BivFlnk	E126	haqer.hs1Tohg38.browser	1594	2367	2	1.000000	1.433907	1.394791	4.772985e-01	7.727823e-01
normalApproximate	11_BivFlnk	E127	haqer.hs1Tohg38.browser	5031	2367	5	1.000000	4.909691	1.018394	5.740725e-01	5.992306e-01
normalApproximate	11_BivFlnk	E128	haqer.hs1Tohg38.browser	1694	2367	4	1.000000	1.542808	2.592675	5.251205e-02	9.474728e-01
normalApproximate	11_BivFlnk	E129	haqer.hs1Tohg38.browser	3355	2367	7	1.000000	3.185117	2.197722	2.978432e-02	9.747831e-01
normalApproximate	11_BivFlnk	E001	shared.hg38.showGapped	6073	936	4	1.000000	2.181470	1.833626	1.809064e-01	9.137064e-01
normalApproximate	11_BivFlnk	E002	shared.hg38.showGapped	1245	936	2	1.000000	0.440799	4.537218	3.841680e-02	9.416739e-01
normalApproximate	11_BivFlnk	E003	shared.hg38.showGapped	12474	936	25	1.000000	4.785288	5.224346	4.098811e-20	9.927531e-01
normalApproximate	11_BivFlnk	E004	shared.hg38.showGapped	944	936	1	1.000000	0.336642	2.970517	3.689227e-01	9.388095e-01
normalApproximate	11_BivFlnk	E005	shared.hg38.showGapped	6377	936	16	1.000000	2.405123	6.652465	4.703113e-18	9.719099e-01
normalApproximate	11_BivFlnk	E006	shared.hg38.showGapped	4947	936	10	1.000000	1.800056	5.555382	2.216644e-09	9.606017e-01
normalApproximate	11_BivFlnk	E007	shared.hg38.showGapped	1738	936	3	1.000000	0.615209	4.876395	5.026926e-03	9.370440e-01
normalApproximate	11_BivFlnk	E008	shared.hg38.showGapped	1932	936	2	1.000000	0.689294	2.901520	1.482151e-01	9.267987e-01
normalApproximate	11_BivFlnk	E009	shared.hg38.showGapped	4293	936	5	1.000000	1.616510	3.093082	9.887366e-03	9.556357e-01
normalApproximate	11_BivFlnk	E010	shared.hg38.showGapped	4721	936	7	1.000000	1.895918	3.692143	3.117841e-04	9.625988e-01
normalApproximate	11_BivFlnk	E011	shared.hg38.showGapped	4436	936	5	1.000000	1.621243	3.084053	1.008293e-02	9.557227e-01
normalApproximate	11_BivFlnk	E012	shared.hg38.showGapped	8540	936	8	1.000000	3.166095	2.526772	6.692023e-03	9.806301e-01
normalApproximate	11_BivFlnk	E013	shared.hg38.showGapped	1857	936	1	1.000000	0.669486	1.493682	5.879605e-01	7.984799e-01
normalApproximate	11_BivFlnk	E014	shared.hg38.showGapped	10634	936	9	1.000000	3.945491	2.281085	1.007580e-02	9.860306e-01
normalApproximate	11_BivFlnk	E015	shared.hg38.showGapped	13751	936	12	1.000000	5.252685	2.284546	2.918110e-03	9.937434e-01
normalApproximate	11_BivFlnk	E016	shared.hg38.showGapped	9412	936	6	1.000000	3.514376	1.707273	1.412732e-01	9.320100e-01
normalApproximate	11_BivFlnk	E017	shared.hg38.showGapped	5142	936	10	1.000000	1.984356	5.039419	2.560748e-08	9.644141e-01
normalApproximate	11_BivFlnk	E018	shared.hg38.showGapped	12932	936	10	1.000000	4.719845	2.118714	1.297733e-02	9.889413e-01
normalApproximate	11_BivFlnk	E019	shared.hg38.showGapped	13761	936	15	1.000000	5.268765	2.846967	2.379876e-05	9.944847e-01
normalApproximate	11_BivFlnk	E020	shared.hg38.showGapped	12107	936	11	1.000000	4.535433	2.425347	2.290266e-03	9.911919e-01
normalApproximate	11_BivFlnk	E021	shared.hg38.showGapped	3848	936	12	1.000000	1.379305	8.700032	5.483436e-19	9.507923e-01
normalApproximate	11_BivFlnk	E022	shared.hg38.showGapped	8685	936	18	1.000000	3.625993	4.964157	7.977765e-14	9.859864e-01
normalApproximate	11_BivFlnk	E023	shared.hg38.showGapped	1962	936	6	1.000000	0.738599	8.123485	3.307780e-09	9.372029e-01
normalApproximate	11_BivFlnk	E024	shared.hg38.showGapped	7046	936	22	1.000000	2.747519	8.007225	9.675850e-31	9.768744e-01
normalApproximate	11_BivFlnk	E025	shared.hg38.showGapped	3429	936	6	1.000000	1.276793	4.699274	5.679067e-05	9.482530e-01
normalApproximate	11_BivFlnk	E026	shared.hg38.showGapped	1913	936	3	1.000000	0.716389	4.187671	1.258947e-02	9.367895e-01
normalApproximate	11_BivFlnk	E027	shared.hg38.showGapped	4318	936	16	1.000000	1.661590	9.629331	3.661587e-28	9.575214e-01
normalApproximate	11_BivFlnk	E028	shared.hg38.showGapped	997	936	1	1.000000	0.362383	2.759511	3.945721e-01	9.311646e-01
normalApproximate	11_BivFlnk	E029	shared.hg38.showGapped	5946	936	15	1.000000	2.362537	6.349107	4.912577e-16	9.712245e-01
normalApproximate	11_BivFlnk	E030	shared.hg38.showGapped	6093	936	16	1.000000	2.486246	6.435404	2.532161e-17	9.731711e-01
normalApproximate	11_BivFlnk	E031	shared.hg38.showGapped	3826	936	7	1.000000	1.520976	4.602309	1.675213e-05	9.542348e-01
normalApproximate	11_BivFlnk	E032	shared.hg38.showGapped	4744	936	7	1.000000	1.866408	3.750521	2.590216e-04	9.619920e-01
normalApproximate	11_BivFlnk	E033	shared.hg38.showGapped	4526	936	9	1.000000	1.759786	5.114259	1.001829e-07	9.597134e-01
normalApproximate	11_BivFlnk	E034	shared.hg38.showGapped	8930	936	19	1.000000	3.636159	5.225295	1.458478e-15	9.860810e-01
normalApproximate	11_BivFlnk	E035	shared.hg38.showGapped	4624	936	8	1.000000	1.831624	4.367708	9.108950e-06	9.612699e-01
normalApproximate	11_BivFlnk	E036	shared.hg38.showGapped	5607	936	16	1.000000	2.296581	6.966879	4.107378e-19	9.701246e-01
normalApproximate	11_BivFlnk	E037	shared.hg38.showGapped	1696	936	3	1.000000	0.619458	4.842946	5.259712e-03	9.369999e-01
normalApproximate	11_BivFlnk	E038	shared.hg38.showGapped	2069	936	6	1.000000	0.762593	7.867889	6.937377e-09	9.374196e-01
normalApproximate	11_BivFlnk	E039	shared.hg38.showGapped	4401	936	10	1.000000	1.727643	5.788234	7.327933e-10	9.590026e-01
normalApproximate	11_BivFlnk	E040	shared.hg38.showGapped	2221	936	5	1.000000	0.793578	6.300580	6.390139e-06	9.377840e-01
normalApproximate	11_BivFlnk	E041	shared.hg38.showGapped	5795	936	12	1.000000	2.313841	5.186181	3.924798e-10	9.704109e-01
normalApproximate	11_BivFlnk	E042	shared.hg38.showGapped	3412	936	3	1.000000	1.282672	2.338868	1.328343e-01	9.270032e-01
normalApproximate	11_BivFlnk	E043	shared.hg38.showGapped	5234	936	11	1.000000	2.134654	5.153060	2.663114e-09	9.672674e-01
normalApproximate	11_BivFlnk	E044	shared.hg38.showGapped	6716	936	14	1.000000	2.920767	4.793261	1.650712e-10	9.790494e-01
normalApproximate	11_BivFlnk	E045	shared.hg38.showGapped	3651	936	11	1.000000	1.413961	7.779565	2.444269e-15	9.516338e-01
normalApproximate	11_BivFlnk	E046	shared.hg38.showGapped	4155	936	14	1.000000	1.629258	8.592871	1.132504e-21	9.567816e-01
normalApproximate	11_BivFlnk	E047	shared.hg38.showGapped	2259	936	5	1.000000	0.832029	6.009404	1.269370e-05	9.383316e-01
normalApproximate	11_BivFlnk	E048	shared.hg38.showGapped	1918	936	6	1.000000	0.698695	8.587434	8.631958e-10	9.369472e-01
normalApproximate	11_BivFlnk	E049	shared.hg38.showGapped	4467	936	7	1.000000	1.780358	3.931794	1.453668e-04	9.601677e-01
normalApproximate	11_BivFlnk	E050	shared.hg38.showGapped	8691	936	22	1.000000	3.921723	5.609780	1.331615e-19	9.881643e-01
normalApproximate	11_BivFlnk	E051	shared.hg38.showGapped	10026	936	23	1.000000	4.948955	4.647446	7.608996e-16	9.933895e-01
normalApproximate	11_BivFlnk	E052	shared.hg38.showGapped	4080	936	10	1.000000	1.582501	6.319110	5.746133e-11	9.556982e-01
normalApproximate	11_BivFlnk	E053	shared.hg38.showGapped	6201	936	18	1.000000	2.788257	6.455647	1.975799e-19	9.774053e-01
normalApproximate	11_BivFlnk	E054	shared.hg38.showGapped	4657	936	12	1.000000	1.982726	6.052274	2.740187e-12	9.643631e-01
normalApproximate	11_BivFlnk	E055	shared.hg38.showGapped	11427	936	20	1.000000	4.904196	4.078141	1.326632e-11	9.932232e-01
normalApproximate	11_BivFlnk	E056	shared.hg38.showGapped	12836	936	19	1.000000	5.198284	3.655052	1.835766e-09	9.942586e-01
normalApproximate	11_BivFlnk	E057	shared.hg38.showGapped	8114	936	15	1.000000	3.379531	4.438486	4.309486e-10	9.838862e-01
normalApproximate	11_BivFlnk	E058	shared.hg38.showGapped	7764	936	18	1.000000	3.517092	5.117864	2.119013e-14	9.850993e-01
normalApproximate	11_BivFlnk	E059	shared.hg38.showGapped	7808	936	13	1.000000	3.092652	4.203512	2.831296e-08	9.810143e-01
normalApproximate	11_BivFlnk	E061	shared.hg38.showGapped	7187	936	25	1.000000	3.301769	7.571698	1.770804e-32	9.831497e-01
normalApproximate	11_BivFlnk	E062	shared.hg38.showGapped	5435	936	12	1.000000	2.160301	5.554780	4.758898e-11	9.677460e-01
normalApproximate	11_BivFlnk	E063	shared.hg38.showGapped	7516	936	15	1.000000	3.115949	4.813943	3.031799e-11	9.812619e-01
normalApproximate	11_BivFlnk	E065	shared.hg38.showGapped	289	936	2	1.000000	0.106857	18.716674	6.341862e-08	1.186200e+00
normalApproximate	11_BivFlnk	E066	shared.hg38.showGapped	1663	936	6	1.000000	0.629438	9.532318	5.524534e-11	9.369866e-01
normalApproximate	11_BivFlnk	E067	shared.hg38.showGapped	1666	936	4	1.000000	0.611510	6.541186	4.244288e-05	9.371170e-01
normalApproximate	11_BivFlnk	E068	shared.hg38.showGapped	2534	936	7	1.000000	0.942724	7.425293	1.418958e-09	9.403543e-01
normalApproximate	11_BivFlnk	E069	shared.hg38.showGapped	3880	936	8	1.000000	1.456675	5.491961	1.342531e-07	9.526851e-01
normalApproximate	11_BivFlnk	E070	shared.hg38.showGapped	9615	936	19	1.000000	4.005911	4.742991	1.150193e-13	9.887217e-01
normalApproximate	11_BivFlnk	E071	shared.hg38.showGapped	5957	936	12	1.000000	2.368900	5.065642	7.790582e-10	9.713211e-01
normalApproximate	11_BivFlnk	E072	shared.hg38.showGapped	3469	936	10	1.000000	1.290670	7.747911	5.780081e-14	9.485887e-01
normalApproximate	11_BivFlnk	E073	shared.hg38.showGapped	2870	936	6	1.000000	1.062159	5.648873	3.968394e-06	9.430009e-01
normalApproximate	11_BivFlnk	E074	shared.hg38.showGapped	2090	936	5	1.000000	0.757904	6.597139	3.167739e-06	9.373742e-01
normalApproximate	11_BivFlnk	E075	shared.hg38.showGapped	6852	936	12	1.000000	2.766003	4.338390	4.742506e-08	9.771175e-01
normalApproximate	11_BivFlnk	E076	shared.hg38.showGapped	2825	936	2	1.000000	1.032742	1.936592	3.154438e-01	8.764609e-01
normalApproximate	11_BivFlnk	E077	shared.hg38.showGapped	6318	936	9	1.000000	2.427475	3.707557	3.598459e-05	9.722581e-01
normalApproximate	11_BivFlnk	E078	shared.hg38.showGapped	6313	936	13	1.000000	2.473854	5.254958	4.497893e-11	9.729802e-01
normalApproximate	11_BivFlnk	E079	shared.hg38.showGapped	2828	936	6	1.000000	1.048727	5.721223	3.234751e-06	9.426869e-01
normalApproximate	11_BivFlnk	E080	shared.hg38.showGapped	11652	936	28	1.000000	4.970668	5.633045	8.797919e-25	9.934736e-01
normalApproximate	11_BivFlnk	E081	shared.hg38.showGapped	4361	936	12	1.000000	1.531771	7.834069	8.728529e-17	9.544992e-01
normalApproximate	11_BivFlnk	E082	shared.hg38.showGapped	6443	936	16	1.000000	2.490545	6.424296	2.758425e-17	9.732372e-01
normalApproximate	11_BivFlnk	E083	shared.hg38.showGapped	1484	936	3	1.000000	0.529239	5.668513	1.714342e-03	9.385223e-01
normalApproximate	11_BivFlnk	E084	shared.hg38.showGapped	6494	936	18	1.000000	2.485330	7.242499	2.016163e-22	9.731601e-01
normalApproximate	11_BivFlnk	E085	shared.hg38.showGapped	7191	936	11	1.000000	2.769089	3.972425	1.167233e-06	9.771623e-01
normalApproximate	11_BivFlnk	E086	shared.hg38.showGapped	2582	936	7	1.000000	0.939935	7.447322	1.313999e-09	9.403108e-01
normalApproximate	11_BivFlnk	E087	shared.hg38.showGapped	122	936	0	1.000000	0.045324	0.000000	1.832045e+00	1.831965e+00
normalApproximate	11_BivFlnk	E088	shared.hg38.showGapped	5247	936	13	1.000000	1.889012	6.881905	1.721904e-15	9.624810e-01
normalApproximate	11_BivFlnk	E089	shared.hg38.showGapped	13769	936	26	1.000000	5.693149	4.566892	2.476812e-17	9.956578e-01
normalApproximate	11_BivFlnk	E090	shared.hg38.showGapped	11499	936	26	1.000000	4.833307	5.379340	1.033495e-21	9.929461e-01
normalApproximate	11_BivFlnk	E091	shared.hg38.showGapped	5778	936	9	1.000000	2.256265	3.988893	1.128105e-05	9.694399e-01
normalApproximate	11_BivFlnk	E092	shared.hg38.showGapped	11293	936	18	1.000000	4.527309	3.975872	3.445276e-10	9.916155e-01
normalApproximate	11_BivFlnk	E093	shared.hg38.showGapped	7567	936	10	1.000000	3.020466	3.310747	7.633281e-05	9.802079e-01
normalApproximate	11_BivFlnk	E094	shared.hg38.showGapped	250	936	2	1.000000	0.099281	20.144879	1.583567e-08	1.226157e+00
normalApproximate	11_BivFlnk	E095	shared.hg38.showGapped	2611	936	12	1.000000	0.968862	12.385659	1.982433e-28	9.409062e-01
normalApproximate	11_BivFlnk	E096	shared.hg38.showGapped	1238	936	5	1.000000	0.452861	11.040925	7.112176e-11	9.413987e-01
normalApproximate	11_BivFlnk	E097	shared.hg38.showGapped	947	936	4	1.000000	0.358807	11.148042	6.247357e-09	9.478791e-01
normalApproximate	11_BivFlnk	E098	shared.hg38.showGapped	129	936	0	1.000000	0.050056	0.000000	1.739329e+00	1.739113e+00
normalApproximate	11_BivFlnk	E099	shared.hg38.showGapped	2388	936	8	1.000000	0.880308	9.087726	1.286267e-13	9.391483e-01
normalApproximate	11_BivFlnk	E100	shared.hg38.showGapped	3118	936	9	1.000000	1.175835	7.654134	1.748806e-12	9.457401e-01
normalApproximate	11_BivFlnk	E101	shared.hg38.showGapped	4656	936	5	1.000000	1.752541	2.853000	1.663775e-02	9.577078e-01
normalApproximate	11_BivFlnk	E102	shared.hg38.showGapped	3903	936	7	1.000000	1.462047	4.787808	9.155740e-06	9.528152e-01
normalApproximate	11_BivFlnk	E103	shared.hg38.showGapped	2471	936	3	1.000000	0.923054	3.250079	4.253081e-02	9.374657e-01
normalApproximate	11_BivFlnk	E104	shared.hg38.showGapped	182	936	0	1.000000	0.066322	0.000000	1.500821e+00	1.498656e+00
normalApproximate	11_BivFlnk	E105	shared.hg38.showGapped	2428	936	6	1.000000	0.965451	6.214715	7.981475e-07	9.408213e-01
normalApproximate	11_BivFlnk	E106	shared.hg38.showGapped	1571	936	10	1.000000	0.561716	17.802575	1.818213e-35	9.377976e-01
normalApproximate	11_BivFlnk	E107	shared.hg38.showGapped	11765	936	23	1.000000	4.623053	4.975067	2.101594e-17	9.920543e-01
normalApproximate	11_BivFlnk	E108	shared.hg38.showGapped	8083	936	17	1.000000	3.148785	5.398908	1.183598e-14	9.816102e-01
normalApproximate	11_BivFlnk	E109	shared.hg38.showGapped	491	936	2	1.000000	0.177524	11.266088	8.173427e-05	1.007429e+00
normalApproximate	11_BivFlnk	E110	shared.hg38.showGapped	3742	936	7	1.000000	1.321206	5.298190	1.716050e-06	9.493562e-01
normalApproximate	11_BivFlnk	E111	shared.hg38.showGapped	8471	936	18	1.000000	3.519183	5.114823	2.178643e-14	9.851147e-01
normalApproximate	11_BivFlnk	E112	shared.hg38.showGapped	5846	936	12	1.000000	2.367736	5.068133	7.671420e-10	9.713063e-01
normalApproximate	11_BivFlnk	E113	shared.hg38.showGapped	1650	936	6	1.000000	0.584097	10.272263	6.367196e-12	9.374269e-01
normalApproximate	11_BivFlnk	E114	shared.hg38.showGapped	2054	936	0	1.000000	0.778055	0.000000	9.375954e-01	3.065535e-01
normalApproximate	11_BivFlnk	E115	shared.hg38.showGapped	2134	936	4	1.000000	1.012342	3.951235	4.955784e-03	9.416919e-01
normalApproximate	11_BivFlnk	E116	shared.hg38.showGapped	2948	936	3	1.000000	1.133285	2.647172	9.086563e-02	9.342509e-01
normalApproximate	11_BivFlnk	E117	shared.hg38.showGapped	388	936	0	1.000000	0.146632	0.000000	1.055208e+00	9.682730e-01
normalApproximate	11_BivFlnk	E118	shared.hg38.showGapped	15762	936	13	1.000000	6.341210	2.050082	6.713974e-03	9.949554e-01
normalApproximate	11_BivFlnk	E119	shared.hg38.showGapped	3393	936	8	1.000000	1.383839	5.781018	4.485248e-08	9.508960e-01
normalApproximate	11_BivFlnk	E120	shared.hg38.showGapped	1233	936	1	1.000000	0.454565	2.199905	4.698109e-01	8.981323e-01
normalApproximate	11_BivFlnk	E121	shared.hg38.showGapped	821	936	3	1.000000	0.299860	10.004658	3.804655e-06	9.547411e-01
normalApproximate	11_BivFlnk	E122	shared.hg38.showGapped	3999	936	9	1.000000	1.585708	5.675697	9.126178e-09	9.557673e-01
normalApproximate	11_BivFlnk	E123	shared.hg38.showGapped	1012	936	4	1.000000	0.373428	10.711568	1.454243e-08	9.466012e-01
normalApproximate	11_BivFlnk	E124	shared.hg38.showGapped	9348	936	17	1.000000	4.377752	3.883271	2.275428e-09	9.908685e-01
normalApproximate	11_BivFlnk	E125	shared.hg38.showGapped	4003	936	7	1.000000	1.514161	4.623023	1.566087e-05	9.540720e-01
normalApproximate	11_BivFlnk	E126	shared.hg38.showGapped	1594	936	2	1.000000	0.580016	3.448180	9.537883e-02	9.341197e-01
normalApproximate	11_BivFlnk	E127	shared.hg38.showGapped	5031	936	6	1.000000	1.979985	3.030325	5.255017e-03	9.638097e-01
